,Vendor Id,Status,Name,Date,UpdateProfile,Found_2023-08-22 12
690,60656,ACTIVE,كافه رستوران خانكوک,2023-08-18 9:15:04,,
691,69411,ACTIVE,لبنیات تاجیک خاوه (شریعتی),2023-08-18 9:15:05,,
692,81864,ACTIVE,میوه فروشی گلچین(چیذر),2023-08-18 9:15:06,,
693,268586,ACTIVE,آجیل و خشکبار امیرحسین (رشید),2023-08-18 9:15:09,,
694,272583,ACTIVE,قهوه و شکلات کوبا,2023-08-18 9:15:10,,
695,295486,ACTIVE,کافه ویونا (مهراد),2023-08-18 9:15:12,,
696,297787,ACTIVE,کافه ویونا (سانا),2023-08-18 9:15:13,,
697,89811,ACTIVE,کافه رستوران کاروتا,2023-08-18 9:30:07,,
698,307555,ACTIVE,کافه سدروس,2023-08-18 9:30:10,,
699,316494,ACTIVE,کافه سبای,2023-08-18 9:30:11,,
700,34350,ACTIVE,آبمیوه بستنی هلی (مجیدیه),2023-08-18 9:45:03,,
701,240854,ACTIVE,کافه باراد,2023-08-18 9:45:07,,
702,319830,ACTIVE,رستوران کباب خانه,2023-08-18 9:45:10,,
703,322033,ACTIVE,کافه بلک‌ رز,2023-08-18 10:00:10,,
704,28830,ACTIVE,ساندویچ مارکت,2023-08-18 10:15:03,,
705,42625,ACTIVE,آبمیوه بستنی رضا (بهروش فلکه دوم تهرانپارس),2023-08-18 10:15:04,,
706,89899,ACTIVE,باقلوای استانبولی باکلاواچی (انقلاب),2023-08-18 10:15:08,,
707,240668,ACTIVE,میوه سرای نفیس,2023-08-18 10:15:10,,
708,321128,ACTIVE,آرایشی و بهداشتی تخفیفات,2023-08-18 10:15:17,,
709,251914,ACTIVE,پت شاپ احسان,2023-08-18 10:45:08,,
710,270747,ACTIVE,پت شاپ مسیحا,2023-08-18 10:45:09,,
711,291975,ACTIVE,کافه رستوران همون همیشگی,2023-08-18 10:45:11,,
712,299980,ACTIVE,هایدا (پاسداران),2023-08-18 10:45:12,,
713,287297,ACTIVE,آجیل و خشکبار نیک,2023-08-18 11:00:10,,
714,12884,ACTIVE,برگر 13,2023-08-18 11:15:03,,
715,20805,ACTIVE,آدانا,2023-08-18 11:15:03,,
716,248413,ACTIVE,پیتزا سه فر (سعادت آباد),2023-08-18 11:15:15,,
717,264235,ACTIVE,کافه رستوران ریور,2023-08-18 11:15:17,,
718,268090,ACTIVE,شیرینی شریعتی,2023-08-18 11:15:17,,
719,277099,ACTIVE,فست فود امیرخان,2023-08-18 11:15:19,,
720,284087,ACTIVE,آبمیوه بستنی شفق,2023-08-18 11:15:20,,
721,296236,ACTIVE,فست فود یک دقیقه ای,2023-08-18 11:15:22,,
722,296655,ACTIVE,فامیلی پت شاپ,2023-08-18 11:15:23,,
723,302508,ACTIVE,فست فود آرتین,2023-08-18 11:15:24,,
724,303829,ACTIVE,باقلوا مارکیانا (شعبه ولیعصر),2023-08-18 11:15:24,,
725,308250,ACTIVE,ساندویچ نیک 2,2023-08-18 11:15:24,,
726,311422,ACTIVE,فست فود بمب مهدی,2023-08-18 11:15:25,,
727,14357,ACTIVE,رستوران ایتالیایی بونو (تجریش),2023-08-18 11:30:03,,
728,28365,ACTIVE,ساندویچ اژدها,2023-08-18 11:30:04,,
729,95221,ACTIVE,سیمین فود,2023-08-18 11:30:10,,
730,226615,ACTIVE,خانه سوخاری چندونه ای,2023-08-18 11:30:11,,
731,13548,ACTIVE,شیک شک (میرداماد),2023-08-18 11:45:03,,
732,19455,ACTIVE,فست فود کوک,2023-08-18 11:45:04,,
733,50323,ACTIVE,آبمیوه طبیعی کوک,2023-08-18 11:45:04,,
734,62761,ACTIVE,میوه فروشی کوک,2023-08-18 11:45:04,,
735,22402,ACTIVE,کسری,2023-08-18 11:45:04,,
736,27376,ACTIVE,چیز فود (شریعتی),2023-08-18 11:45:05,,
737,28228,ACTIVE,سمبو,2023-08-18 11:45:05,,
738,29980,ACTIVE,رستوران کدبانو,2023-08-18 11:45:05,,
739,41017,ACTIVE,فست فود تاپ میل,2023-08-18 11:45:06,,
740,53951,ACTIVE,کترینگ مسچی,2023-08-18 11:45:09,,
741,57694,ACTIVE,فست فود تیک آف,2023-08-18 11:45:09,,
742,60564,ACTIVE,اژدر زاپاتا (فردوس),2023-08-18 11:45:10,,
743,227160,ACTIVE,تهیه غذای سور,2023-08-18 11:45:16,,
744,259407,ACTIVE,رستوران چلو اعيون,2023-08-18 11:45:19,,
745,276338,ACTIVE,تهیه غذای مهدی,2023-08-18 11:45:22,,
746,276754,ACTIVE,فست فود سمبو هوس,2023-08-18 11:45:22,,
747,289550,ACTIVE,رستوران خان بابا,2023-08-18 11:45:24,,
748,289711,ACTIVE,کبابی مستر کباب,2023-08-18 11:45:24,,
749,295159,ACTIVE,کبابی سوروسات,2023-08-18 11:45:25,,
750,303199,ACTIVE,کترینگ مجتبی,2023-08-18 11:45:27,,
751,306172,ACTIVE,فست فود مستر میکر,2023-08-18 11:45:27,,
752,309123,ACTIVE,کافه رستوران توژی,2023-08-18 11:45:28,,
753,311908,ACTIVE,سوخاری فاکس باکس (روباه),2023-08-18 11:45:28,,
754,31407,ACTIVE,رستوران ایتالیایی رایدر,2023-08-18 12:00:05,,
755,31394,ACTIVE,کافه رایدر,2023-08-18 12:00:05,,
756,48132,ACTIVE,پیتزا آلما,2023-08-18 12:00:07,,
757,320207,ACTIVE,امیر کافه,2023-08-18 12:00:07,,
758,16789,ACTIVE,دکان برگر (نیاوران),2023-08-18 12:15:04,,
759,27822,ACTIVE,تهران برگر (نیاوران),2023-08-18 12:15:06,,
760,56842,ACTIVE,فست فود پاتوق,2023-08-18 12:15:13,,
761,57469,ACTIVE,تهیه غذای نارنج,2023-08-18 12:15:14,,
762,60421,ACTIVE,فست فود شینوک,2023-08-18 12:15:15,,
763,61577,ACTIVE,رستوران ضیافت,2023-08-18 12:15:16,,
764,70090,ACTIVE,کافه رستوران فانوس,2023-08-18 12:15:19,,
765,71303,ACTIVE,رستوران نوبری,2023-08-18 12:15:19,,
766,93293,ACTIVE,فست فود فرنام ویچ,2023-08-18 12:15:23,,
767,96149,ACTIVE,پت شاپ ژیکو,2023-08-18 12:15:23,,
768,221197,ACTIVE,فست فود گلاویژ,2023-08-18 12:15:27,,
769,239219,ACTIVE,کافه رستوران دلین,2023-08-18 12:15:30,,
770,254038,ACTIVE,کافه رستوران رزاموند,2023-08-18 12:15:33,,
771,258663,ACTIVE,رستوران صداقت,2023-08-18 12:15:34,,
772,277673,ACTIVE,هوم برگر (شعبه سئول),2023-08-18 12:15:40,,
773,278207,ACTIVE,فست فود پیزپز,2023-08-18 12:15:40,,
774,282187,ACTIVE,رستوران رزمیلو,2023-08-18 12:15:42,,
775,291967,ACTIVE,کافه رستوران مانداگارنا,2023-08-18 12:15:46,,
776,292589,ACTIVE,فست فود کوک لند (میرداماد),2023-08-18 12:15:46,,
777,294615,ACTIVE,فست فود لاوندر (جردن),2023-08-18 12:15:47,,
778,304774,ACTIVE,فست فود روبن,2023-08-18 12:15:51,,
779,314747,ACTIVE,فست فود ثامن,2023-08-18 12:15:55,,
780,316252,ACTIVE,پیتزا هات (سعادت آباد),2023-08-18 12:15:55,,
781,322027,ACTIVE,ساندویچ منصور,2023-08-18 12:15:58,,
782,63360,ACTIVE,کافه رستوران جان,2023-08-18 12:30:20,,
783,282404,ACTIVE,کافه رستوران مونولو,2023-08-18 12:30:42,,
784,297661,ACTIVE,رستوران ایرانی مونولو,2023-08-18 12:30:42,,
785,313416,ACTIVE,کافه رستوران دفینه,2023-08-18 12:30:53,,
786,233606,ACTIVE,فست فود چیکو,2023-08-18 12:45:23,,
787,289006,ACTIVE,فست فود قصرالشمس,2023-08-18 12:45:34,,
788,47246,ACTIVE,ساندویچ ویژه سهیل,2023-08-18 13:15:09,,
789,306245,ACTIVE,فست فود مک نارمک,2023-08-18 13:15:40,,
790,282557,ACTIVE,فست فود برگر هیزمی,2023-08-18 13:30:40,,
791,291216,ACTIVE,رستوران هتل امیرکبیر,2023-08-18 13:30:42,,
792,49552,ACTIVE,شیرینی دانمارکی زعفرانیه,2023-08-18 13:45:12,,
793,285773,ACTIVE,اچ بی سوییت (هدیش مال),2023-08-18 14:00:36,,
794,316958,ACTIVE,فست فود هایپر سوخاری,2023-08-18 14:00:48,,
795,78605,ACTIVE,بره ناقلا,2023-08-18 14:15:18,,
796,249626,ACTIVE,فست فود بمب پونک,2023-08-18 14:15:26,,
797,275392,ACTIVE,کترینگ نارون,2023-08-18 14:15:31,,
798,37359,ACTIVE,طباخی دورهمی (شهران),2023-08-18 14:30:08,,
799,267482,ACTIVE,کافه ادت,2023-08-18 14:30:30,,
800,283242,ACTIVE,کافه رستوران ایوان,2023-08-18 14:30:34,,
801,310258,ACTIVE,کباب ذغالی نورا,2023-08-18 14:30:42,,
802,310526,ACTIVE,کوکیدو کنتاکی,2023-08-18 14:30:42,,
803,87061,ACTIVE,کافه رستوران ولنجوی,2023-08-18 14:45:21,,
804,303543,ACTIVE,قهوه مونیا,2023-08-18 14:45:40,,
805,14345,ACTIVE,کلانا (پارک وی),2023-08-18 15:15:03,,
806,27138,ACTIVE,کلانا (کارگر),2023-08-18 15:15:04,,
807,57784,ACTIVE,امیرشکلات (باکری),2023-08-18 15:15:11,,
808,59464,ACTIVE,کلانا (انقلاب),2023-08-18 15:15:12,,
809,85202,ACTIVE,ادویه جات حاج محمد جلالی,2023-08-18 15:15:16,,
810,268622,ACTIVE,سیب زمینی بلژیکی سیب کده,2023-08-18 15:15:26,,
811,24913,ACTIVE,هپی برگر سان,2023-08-18 15:30:05,,
812,267029,ACTIVE,رستوران ایتالیایی رومی,2023-08-18 15:30:29,,
813,302474,ACTIVE,رستوران مجلل فاخر,2023-08-18 15:30:38,,
814,322999,ACTIVE,برگر هایم,2023-08-18 15:30:43,,
815,299365,ACTIVE,مطبخ آریایی,2023-08-18 15:45:34,,
816,10762,ACTIVE,فست فود امین,2023-08-18 16:00:03,,
817,21209,ACTIVE,در ب در پیتزا,2023-08-18 16:00:05,,
818,58239,ACTIVE,کلانا (سهروردی),2023-08-18 16:00:12,,
819,62921,ACTIVE,کراکف اینو (نیلوفر),2023-08-18 16:00:13,,
820,286653,ACTIVE,کافه گریفون (سهروردی),2023-08-18 16:00:30,,
821,294041,ACTIVE,کافه ویونا (سهروردی),2023-08-18 16:00:32,,
822,299406,ACTIVE,آش و حلیم سید مهدی (نیلوفر),2023-08-18 16:00:34,,
823,303348,ACTIVE,اوستا کباب,2023-08-18 16:00:34,,
824,93240,ACTIVE,پیتزا ساندویچ پروفسور,2023-08-18 16:45:15,,
825,235213,ACTIVE,فست فود ناردینو,2023-08-18 16:45:18,,
826,273315,ACTIVE,تهیه غذای امیرکبیر,2023-08-18 17:00:22,,
827,276323,ACTIVE,رستوران ایرانی لیو,2023-08-18 17:00:23,,
828,296262,ACTIVE,رستوران حمیدخان,2023-08-18 17:15:28,,
829,299471,ACTIVE,طباخی حمیدخان,2023-08-18 17:15:28,,
830,304948,ACTIVE,فلافل میخکوب,2023-08-18 17:15:30,,
831,228535,ACTIVE,کترینگ هات,2023-08-18 17:30:18,,
832,309428,ACTIVE,کافه رستوران دست (نیاوران),2023-08-18 17:30:32,,
833,294004,ACTIVE,کافه ویونا (مهر),2023-08-18 17:45:26,,
834,297361,ACTIVE,بورسا کباب (شعبه گالریا),2023-08-18 17:45:27,,
835,100768,ACTIVE,کافه عمارت روبرو,2023-08-18 18:15:15,,
836,285941,ACTIVE,گل پیونی (پاسداران),2023-08-18 18:15:27,,
837,284120,ACTIVE,ساندویچ محمود (صادقیه),2023-08-18 18:30:28,,
838,311282,ACTIVE,فست فود تنورک (سوهانک),2023-08-18 18:30:35,,
839,27597,ACTIVE,یونیک,2023-08-18 19:15:05,,
840,46611,ACTIVE,شیرینی پیروک,2023-08-18 19:15:09,,
841,255436,ACTIVE,کافی شاپ کاکتا,2023-08-18 19:15:25,,
842,281960,ACTIVE,رستوران خان دایی,2023-08-18 19:15:31,,
843,295576,ACTIVE,کترینگ بهار,2023-08-18 19:15:34,,
844,108892,ACTIVE,هایپر پروتئین نبی,2023-08-18 19:30:20,,
845,62378,ACTIVE,کباب سرای ذغالی دهقان,2023-08-18 20:00:16,,
846,237939,ACTIVE,کترینگ الوند (شعبه کادوس),2023-08-18 20:00:26,,
847,316353,ACTIVE,کافه فست فود وانجو,2023-08-18 20:00:48,,
848,48795,ACTIVE,تهیه غذای سالم پارسا,2023-08-18 20:15:10,,
849,62737,ACTIVE,کترینگ غذای اقتصادی,2023-08-18 20:15:10,,
850,57860,ACTIVE,فست فود بمب سعید,2023-08-18 20:15:12,,
851,72051,ACTIVE,رستوران مستر کباب,2023-08-18 20:15:16,,
852,280024,ACTIVE,رستوران قاراشی همایون,2023-08-18 20:15:32,,
853,24367,ACTIVE,پیتزا شومینه,2023-08-18 20:30:04,,
854,52731,ACTIVE,شیرینی نیشکر (جردن),2023-08-18 20:30:11,,
855,271469,ACTIVE,رستوران ایتالیایی بلامونیکا,2023-08-18 20:30:32,,
856,284634,ACTIVE,رستوران طعم زعفران,2023-08-18 21:15:32,,
857,14531,ACTIVE,کلانا (چهارراه ولیعصر),2023-08-18 21:30:04,,
858,274687,ACTIVE,پلاپک (آجودانیه),2023-08-18 21:30:32,,
859,288836,ACTIVE,کافه فیکا,2023-08-18 22:00:32,,
860,314550,ACTIVE,پیتزا اکسپرس,2023-08-18 22:00:40,,
861,324077,ACTIVE,رستوران آرتمیس,2023-08-18 22:00:43,,
862,69726,ACTIVE,کترینگ گیلا,2023-08-18 22:45:11,,
863,296944,ACTIVE,سوپر پروتئین معین,2023-08-18 22:45:27,,
864,66544,ACTIVE,فست فود سودا (شریعتی),2023-08-18 23:00:10,,
865,284780,ACTIVE,ساندویچ آرزو,2023-08-18 23:15:17,,
866,242771,ACTIVE,تهیه غذا و فست فود پرهام,2023-08-18 23:30:12,,
867,322298,ACTIVE,میوه سرای آووکادو,2023-08-19 7:45:03,,
868,57998,ACTIVE,کافه رستوران باکس کلاسیک,2023-08-19 7:45:03,,
869,292029,ACTIVE,میدان تره بار نصر,2023-08-19 8:15:08,,
870,293918,ACTIVE,فست فود بوم بابا,2023-08-19 8:15:08,,
871,323419,ACTIVE,میوه سرای لوکوما,2023-08-19 8:15:10,,
872,28318,ACTIVE,شیرینی هانی بال (امیر آباد),2023-08-19 8:45:02,,
873,56505,ACTIVE,پروتئین باغ گیلاس,2023-08-19 8:45:04,,
874,61319,ACTIVE,کافه رستوران سانتالایز,2023-08-19 8:45:04,,
875,294354,ACTIVE,کافه لبخند,2023-08-19 8:45:09,,
876,300911,ACTIVE,کافه رستوران پالونیا,2023-08-19 8:45:09,,
877,40697,ACTIVE,شیرینی هانی بال (رودکی),2023-08-19 9:15:04,,
878,48551,ACTIVE,شیرینی فرمانیه,2023-08-19 9:15:04,,
879,49723,ACTIVE,کافه رستوران دلسا,2023-08-19 9:15:04,,
880,258499,ACTIVE,کافه پرواز,2023-08-19 9:15:10,,
881,276617,ACTIVE,رستوران سنتی دهکده,2023-08-19 9:15:11,,
882,285948,ACTIVE,داروخانه دکتر ماندانا,2023-08-19 9:15:13,,
883,273223,ACTIVE,ژوژ کافه بیسترو,2023-08-19 9:30:09,,
884,45644,ACTIVE,آبمیوه محمد,2023-08-19 10:15:03,,
885,52951,ACTIVE,اچ بی سوییت (سعادت آباد),2023-08-19 10:15:04,,
886,271177,ACTIVE,آجیل و خشکبار علی,2023-08-19 10:15:12,,
887,283377,ACTIVE,کافه میمیک,2023-08-19 10:15:14,,
888,287981,ACTIVE,فست فود پارلمان,2023-08-19 10:15:14,,
889,297931,ACTIVE,کافه ویونا (فودهال نیایش مال),2023-08-19 10:30:13,,
890,308603,ACTIVE,کافه مهم,2023-08-19 10:30:14,,
891,255721,ACTIVE,گل فروشی آریا,2023-08-19 10:45:11,,
892,14913,ACTIVE,نوده (پالادیوم),2023-08-19 11:15:02,,
893,25391,ACTIVE,باماهاس (نیاوران),2023-08-19 11:15:03,,
894,26518,ACTIVE,لمنز,2023-08-19 11:15:03,,
895,284128,ACTIVE,فست فود اکومنز,2023-08-19 11:15:03,,
896,28742,ACTIVE,دونر گاردن (پاسداران),2023-08-19 11:15:03,,
897,34128,ACTIVE,آبمیوه و بستنی بهروش,2023-08-19 11:15:04,,
898,66583,ACTIVE,باماهاس (پیروزی),2023-08-19 11:15:09,,
899,71726,ACTIVE,کترینگ باوان,2023-08-19 11:15:10,,
900,234209,ACTIVE,رستوران کته,2023-08-19 11:15:15,,
901,242617,ACTIVE,کباب بناب ساطوری آذربایجان,2023-08-19 11:15:16,,
902,249543,ACTIVE,رستوران دیادم,2023-08-19 11:15:16,,
903,267900,ACTIVE,پت شاپ مرسی پت,2023-08-19 11:15:19,,
904,271672,ACTIVE,فست فود تستی وی,2023-08-19 11:15:19,,
905,273598,ACTIVE,رستوران ایتالیایی نوت,2023-08-19 11:15:20,,
906,273761,ACTIVE,رستوران رسپینا,2023-08-19 11:15:20,,
907,277707,ACTIVE,تهیه غذای چلو چلی,2023-08-19 11:15:21,,
908,280154,ACTIVE,مستر پت شاپ,2023-08-19 11:15:21,,
909,283946,ACTIVE,کترینگ بزرگ مجلسی,2023-08-19 11:15:22,,
910,313645,ACTIVE,فست فود یاسبرگ,2023-08-19 11:15:28,,
911,322117,ACTIVE,فست فود لئوویچ,2023-08-19 11:15:31,,
912,15144,ACTIVE,رستوران کلبه شاندیز (داریوش),2023-08-19 11:30:04,,
913,294752,ACTIVE,اچ اس(HS) کافه,2023-08-19 11:30:22,,
914,13808,ACTIVE,کترینگ مروارید,2023-08-19 11:45:03,,
915,25534,ACTIVE,دوپینگ,2023-08-19 11:45:05,,
916,49591,ACTIVE,کافه رستوران لومیر,2023-08-19 11:45:08,,
917,63030,ACTIVE,ولفزدن (کافه گیم),2023-08-19 11:45:12,,
918,104370,ACTIVE,فست فود مانستر لند,2023-08-19 11:45:16,,
919,289609,ACTIVE,غذاکده وزرا,2023-08-19 11:45:27,,
920,301491,ACTIVE,فست فود ایوان پلاس,2023-08-19 11:45:29,,
921,306326,ACTIVE,رستوران خاتم,2023-08-19 11:45:31,,
922,60324,ACTIVE,کافه رستوران ریونیز,2023-08-19 12:15:17,,
923,59730,ACTIVE,سوشی کوی (فود کورت اپال),2023-08-19 12:15:24,,
924,283025,ACTIVE,رستوران ایتالیایی روما (فودکورت سیوان سنتر),2023-08-19 12:15:54,,
925,283037,ACTIVE,پیتزا جی (فودکورت سیوان سنتر),2023-08-19 12:15:54,,
926,283509,ACTIVE,برگر سان (سیوان سنتر),2023-08-19 12:15:54,,
927,297417,ACTIVE,فست فود دولپی (شعبه دوم),2023-08-19 12:16:04,,
928,298100,ACTIVE,مدیوم کافه,2023-08-19 12:16:04,,
929,309928,ACTIVE,رستوران بیروت,2023-08-19 12:16:13,,
930,310142,ACTIVE,تهیه غذای لوکس ریحانه,2023-08-19 12:16:13,,
931,312076,ACTIVE,رد گریل,2023-08-19 12:16:14,,
932,318579,ACTIVE,کافه رستوران موانا,2023-08-19 12:16:19,,
933,320361,ACTIVE,فست فود ماتو (نیایش مال),2023-08-19 12:16:20,,
934,83869,ACTIVE,کترینگ تشریفات,2023-08-19 12:30:36,,
935,288876,ACTIVE,فست فود باران,2023-08-19 12:31:21,,
936,291679,ACTIVE,فست فود بونیتا,2023-08-19 12:31:24,,
937,30106,ACTIVE,وارطان لند (شیراز جنوبی),2023-08-19 12:45:08,,
938,60831,ACTIVE,رستوران ایتالیایی سنسو (بلوار فردوس),2023-08-19 12:45:19,,
939,231131,ACTIVE,رستوران کباب خوان,2023-08-19 12:45:33,,
940,275235,ACTIVE,کباب ساطوری بناب آذربایجان (شعبه 181),2023-08-19 12:45:47,,
941,284851,ACTIVE,فلافل دولپی,2023-08-19 12:45:50,,
942,293946,ACTIVE,پیتزا تالیانا (شعبه قیطریه),2023-08-19 12:45:55,,
943,305877,ACTIVE,پیتزا مامادا,2023-08-19 12:46:00,,
944,312898,ACTIVE,فست فود سیب سیب,2023-08-19 12:46:03,,
945,270355,ACTIVE,دنج کافه,2023-08-19 13:00:51,,
946,275473,ACTIVE,کمپ مزه (شعبه قیطریه),2023-08-19 13:00:53,,
947,316124,ACTIVE,کبابخانه گلزار گلپایگانی,2023-08-19 13:01:11,,
948,289432,ACTIVE,فست فود سالن ملاقات 16,2023-08-19 13:15:10,,
949,53948,ACTIVE,لبنیات سنتی دریانی,2023-08-19 13:15:14,,
950,233082,ACTIVE,فست فود سرباز برگر,2023-08-19 13:15:30,,
951,305034,ACTIVE,رستوران آرولانژ,2023-08-19 13:15:50,,
952,313477,ACTIVE,کافئین کافه,2023-08-19 13:15:53,,
953,321400,ACTIVE,آبمیوه بستنی عمو هادی (بهنام),2023-08-19 13:15:56,,
954,290593,ACTIVE,پیتزا چترا (صبا مال),2023-08-19 13:30:41,,
955,69296,ACTIVE,تهیه غذای شریفی,2023-08-19 14:00:18,,
956,29056,ACTIVE,آق بابا,2023-08-19 14:15:06,,
957,41194,ACTIVE,نان و شیرینی بانش,2023-08-19 14:15:09,,
958,218918,ACTIVE,ساندویچ نادر (ونک),2023-08-19 14:15:25,,
959,234478,ACTIVE,آبمیوه تهمتن,2023-08-19 14:15:27,,
960,244576,ACTIVE,فست فود حلال,2023-08-19 14:15:29,,
961,301870,ACTIVE,فلافل ابوعلی (لبنانی),2023-08-19 14:15:44,,
962,25375,ACTIVE,شیرینی فروشی وانیلا (فرشته),2023-08-19 14:45:05,,
963,107302,ACTIVE,فست فود دریم,2023-08-19 14:45:22,,
964,253970,ACTIVE,بارزیل,2023-08-19 14:45:28,,
965,274309,ACTIVE,رستوران اسلایس,2023-08-19 15:00:37,,
966,66576,ACTIVE,خانه پیتزا اورجینال,2023-08-19 15:15:15,,
967,292837,ACTIVE,کافه ایمورا,2023-08-19 15:15:37,,
968,305494,ACTIVE,فست فود استار بام بوکان,2023-08-19 15:15:41,,
969,252026,ACTIVE,پروتئین حیدری,2023-08-19 15:30:28,,
970,29362,ACTIVE,کاغذپیچ (ظفر),2023-08-19 15:45:05,,
971,53201,ACTIVE,رستوران روف تاپ,2023-08-19 16:00:10,,
972,237745,ACTIVE,کافه رئیس (شعبه نیاوران),2023-08-19 16:15:22,,
973,259823,ACTIVE,فست فود گردن برگر,2023-08-19 16:15:25,,
974,29518,ACTIVE,الین سوشی (نیایش),2023-08-19 16:30:05,,
975,49831,ACTIVE,فست فود اِلِون,2023-08-19 16:30:09,,
976,60062,ACTIVE,تهیه غذای گل نرگس,2023-08-19 16:30:11,,
977,67171,ACTIVE,الین سوشی,2023-08-19 16:30:13,,
978,73958,ACTIVE,پیتزا کلبه,2023-08-19 16:30:15,,
979,225655,ACTIVE,کباب سنتی گلپایگان,2023-08-19 17:00:19,,
980,303458,ACTIVE,پیتزا و هات داگ بُن فود (ولنجک),2023-08-19 17:00:33,,
981,308394,ACTIVE,رستوران لاماسو,2023-08-19 17:00:34,,
982,43287,ACTIVE,کافه ساندویچ چاپلین,2023-08-19 17:15:07,,
983,217000,ACTIVE,فست فود نمونه هانی,2023-08-19 17:15:19,,
984,51554,ACTIVE,ابمیوه بستنی ونیز,2023-08-19 17:30:09,,
985,264621,ACTIVE,کبابی جگرکی بره طلا,2023-08-19 17:30:26,,
986,323549,ACTIVE,پیتزا فیلیچیتا,2023-08-19 17:30:42,,
987,70542,ACTIVE,کبابی سامان طلا,2023-08-19 17:45:13,,
988,95664,ACTIVE,سرای سنتی دیزی میزی,2023-08-19 18:15:17,,
989,286437,ACTIVE,کافه بیان برتر,2023-08-19 18:15:30,,
990,306275,ACTIVE,کافه رستوران سمن,2023-08-19 18:15:36,,
991,27155,ACTIVE,کلانا (میدان ولیعصر),2023-08-19 18:30:05,,
992,282763,ACTIVE,فست فود فودلی,2023-08-19 18:45:30,,
993,309067,ACTIVE,طباخی بره کوچولو,2023-08-19 18:45:38,,
994,65155,ACTIVE,کترینگ جهان تاج,2023-08-19 19:00:13,,
995,272736,ACTIVE,رستوران پخت مقدس,2023-08-19 19:15:33,,
996,277044,ACTIVE,کافه رستوران آلسو آماتا,2023-08-19 19:15:34,,
997,59557,ACTIVE,کافه رستوران هشت درجه,2023-08-19 19:30:14,,
998,9469,ACTIVE,مرغ سوخاری آریو (اکباتان),2023-08-19 19:45:02,,
999,235279,ACTIVE,کافه گلی,2023-08-19 19:45:24,,
1000,281616,ACTIVE,کافه گل,2023-08-19 19:45:24,,
1001,255861,ACTIVE,کافه بوف,2023-08-19 19:45:28,,
1002,309583,ACTIVE,کترینگ نیک (ستارخان),2023-08-19 19:45:46,,
1003,323177,ACTIVE,فست فود بابکس,2023-08-19 19:45:51,,
1004,325398,ACTIVE,کافه هوم,2023-08-19 19:45:52,,
1005,38330,ACTIVE,عطاری طاهر,2023-08-19 20:00:12,,
1006,37882,ACTIVE,آشپزخانه شبانه غرب,2023-08-19 20:15:08,,
1007,60874,ACTIVE,چلو کبابی شمس,2023-08-19 20:15:15,,
1008,63813,ACTIVE,کافه رستوران کاژه,2023-08-19 20:15:16,,
1009,270148,ACTIVE,ال اِی,2023-08-19 20:15:34,,
1010,57917,ACTIVE,لبنیات و بستنی سنتی گلستان (برزگر),2023-08-19 20:45:13,,
1011,64429,ACTIVE,فست فود سیب,2023-08-19 20:45:16,,
1012,230946,ACTIVE,کافه رستوران بلوکازا (شمس آباد),2023-08-19 20:45:25,,
1013,296028,ACTIVE,مرغ سوخاری آریو (فود کورت نیایش),2023-08-19 21:00:46,,
1014,89142,ACTIVE,رستوران ایتالیایی لانتی,2023-08-19 21:45:21,,
1015,277544,ACTIVE,کلبه آبگوشت گیشا,2023-08-19 21:45:34,,
1016,324873,ACTIVE,اکبر جوجه (شعبه چهارراه کالج),2023-08-19 21:45:49,,
1017,257311,ACTIVE,کبابخانه راز گلپایگان,2023-08-19 22:00:28,,
1018,281845,ACTIVE,رستوران آسیایی هانزو,2023-08-19 23:00:23,,
1019,309072,ACTIVE,پیتزا سیگما,2023-08-19 23:00:29,,
1020,47545,ACTIVE,طباخی شب های تهران,2023-08-19 23:30:06,,
1021,111147,ACTIVE,نانوایی تافتون پرچکانی,2023-08-20 7:15:03,,
1022,36453,ACTIVE,کلین فود (مفتح),2023-08-20 7:45:03,,
1023,53612,ACTIVE,کبابخانه خورشید,2023-08-20 7:45:03,,
1024,58453,ACTIVE,کلانا (دیباجی),2023-08-20 7:45:03,,
1025,287495,ACTIVE,طباخی کاج,2023-08-20 7:45:06,,
1026,8559,ACTIVE,جوجه داغ (Hot Chick),2023-08-20 8:15:02,,
1027,25523,ACTIVE,شیرینی بوفه کانتینر (فرمانیه),2023-08-20 8:15:03,,
1028,48259,ACTIVE,نان سهروردی,2023-08-20 8:15:03,,
1029,110292,ACTIVE,شیرینی و خشکبار شاهکار,2023-08-20 8:15:06,,
1030,245476,ACTIVE,غذای خانگی ترنج,2023-08-20 8:15:07,,
1031,283781,ACTIVE,قهوه دهنوی,2023-08-20 8:15:08,,
1032,305141,ACTIVE,تهیه غذای ترنج,2023-08-20 8:15:10,,
1033,312219,ACTIVE,کافه رستوران لمزی,2023-08-20 8:15:10,,
1034,318000,ACTIVE,نان و شیرینی تازه به تازه,2023-08-20 8:15:10,,
1035,93400,ACTIVE,کافه رستوران داریما,2023-08-20 8:30:05,,
1036,261145,ACTIVE,کافه رستوران ایوان ربط,2023-08-20 8:30:06,,
1037,27334,ACTIVE,کافه سپید و سیاه,2023-08-20 8:45:02,,
1038,260148,ACTIVE,کافه ویونا (هفت حوض),2023-08-20 8:45:07,,
1039,293028,ACTIVE,آبمیوه بستنی پالیزی,2023-08-20 8:45:08,,
1040,297225,ACTIVE,قنادی نیکو,2023-08-20 8:45:09,,
